Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-15 00:00:00-04:00,82.30053769850898,86.57688988179751,81.8310819854638,86.42324829101562,22153600,0.0,0.0
2020-06-16 00:00:00-04:00,89.93992153828097,90.2045239428575,84.76732614184665,87.1146240234375,22193600,0.0,0.0
2020-06-17 00:00:00-04:00,87.51581601993395,87.52435347360188,84.68198703390316,84.9124526977539,15639800,0.0,0.0
2020-06-18 00:00:00-04:00,84.22104956851868,85.80013962711843,83.76012482221634,84.4515151977539,16591900,0.0,0.0
2020-06-19 00:00:00-04:00,85.80867635750984,85.8684254993703,82.56514128024949,83.48698425292969,40371200,0.0,0.0
2020-06-22 00:00:00-04:00,83.00899582500607,83.60648727749093,82.4029669197233,82.58221435546875,16216900,0.0,0.0
2020-06-23 00:00:00-04:00,84.47711500630969,85.330677843173,83.52112228464242,83.58940887451172,15381400,0.0,0.0
2020-06-24 00:00:00-04:00,82.58220680349176,82.65902433514283,80.49951133871413,80.79826354980469,22919800,0.0,0.0
2020-06-25 00:00:00-04:00,80.53368021224229,83.82843442316448,80.45686265619383,83.61504364013672,25743600,0.0,0.0
2020-06-26 00:00:00-04:00,81.1823852000215,81.40431342461235,78.52780349566197,79.03140258789062,41896300,0.0,0.0
2020-06-29 00:00:00-04:00,79.72278177210252,80.65316227272776,78.68143391888151,79.38135528564453,18499700,0.0,0.0
2020-06-30 00:00:00-04:00,79.23623892161501,80.79826046047415,79.01431076282879,80.28611755371094,19137000,0.0,0.0
2020-07-01 00:00:00-04:00,80.99459984348015,81.694521306029,79.40697199952331,79.6032943725586,18755700,0.0,0.0
2020-07-02 00:00:00-04:00,81.65456109152875,81.84417586375986,79.23267886133095,79.86185455322266,27845600,0.9,0.0
2020-07-06 00:00:00-04:00,81.3873600652711,82.05100502805588,80.56857637960316,81.87863159179688,18625300,0.0,0.0
2020-07-07 00:00:00-04:00,80.86161478526158,81.10294023298587,79.29299279942833,79.56879425048828,25757200,0.0,0.0
2020-07-08 00:00:00-04:00,79.54294346771043,80.44791394873624,79.12062390989838,80.41344451904297,18762200,0.0,0.0
2020-07-09 00:00:00-04:00,80.60306540719134,81.12019899297371,78.24151456291686,78.67245483398438,25600800,0.0,0.0
2020-07-10 00:00:00-04:00,79.29301638944895,83.46451539972324,79.18097427699401,82.9732437133789,28954200,0.0,0.0
2020-07-13 00:00:00-04:00,85.0934606481115,85.55887030962712,82.9387594996552,84.16262817382812,32079200,0.0,0.0
2020-07-14 00:00:00-04:00,84.78319060197043,86.14495684990332,83.29213438302521,84.6452865600586,42731700,0.0,0.0
2020-07-15 00:00:00-04:00,86.95509996002652,87.29985338333293,85.02448999538507,85.955322265625,22508400,0.0,0.0
2020-07-16 00:00:00-04:00,85.1365546253524,87.23954514677276,84.93832579296522,86.19667053222656,16886900,0.0,0.0
2020-07-17 00:00:00-04:00,86.1880372093081,86.25698921722565,84.58493919116495,84.60218048095703,16137700,0.0,0.0
2020-07-20 00:00:00-04:00,83.97302691274241,84.80043149761491,83.82650878925635,83.8609848022461,14458100,0.0,0.0
2020-07-21 00:00:00-04:00,84.21435676312707,86.23116088526938,84.15402538119613,85.67955780029297,17798100,0.0,0.0
2020-07-22 00:00:00-04:00,85.88639498723498,86.3000939537814,84.05920592071317,85.05899047851562,14271200,0.0,0.0
2020-07-23 00:00:00-04:00,84.89522393597969,85.62782099999745,84.43842835167304,85.30892944335938,12870200,0.0,0.0
2020-07-24 00:00:00-04:00,85.84328641676485,86.01566644192312,84.412568373892,84.70560455322266,12744200,0.0,0.0
2020-07-27 00:00:00-04:00,84.04199842298686,84.14541991030617,82.8870747347683,83.51625061035156,11959100,0.0,0.0
2020-07-28 00:00:00-04:00,83.17146264634471,84.36947593457877,83.17146264634471,83.87820434570312,11754300,0.0,0.0
2020-07-29 00:00:00-04:00,83.66273069052606,85.93809443476935,83.6023993251721,85.91223907470703,12743500,0.0,0.0
2020-07-30 00:00:00-04:00,84.06784105304514,84.24021455620391,82.78364070031772,83.61965942382812,14834800,0.0,0.0
2020-07-31 00:00:00-04:00,83.15424729189995,83.54209095082165,82.09413120821853,83.29214477539062,14535000,0.0,0.0
2020-08-03 00:00:00-04:00,83.61961892533316,84.09365569287664,82.6112206114219,82.82669067382812,12962800,0.0,0.0
2020-08-04 00:00:00-04:00,82.66296152559846,82.69743095888643,81.90450248073653,82.3526840209961,13366200,0.0,0.0
2020-08-05 00:00:00-04:00,82.62847726686233,84.86936501754565,82.49919389024825,83.78339385986328,15260900,0.0,0.0
2020-08-06 00:00:00-04:00,84.10230795107236,84.55048295607402,83.2059513654421,83.80926513671875,10482100,0.0,0.0
2020-08-07 00:00:00-04:00,83.5420594864128,85.7484709962835,83.22316140152915,85.6536636352539,14743700,0.0,0.0
2020-08-10 00:00:00-04:00,86.28286650918453,87.94629631318904,86.21391448373956,86.73966217041016,14989900,0.0,0.0
2020-08-11 00:00:00-04:00,89.51491424341789,91.49724213411483,89.2132573667362,89.48043823242188,31518600,0.0,0.0
2020-08-12 00:00:00-04:00,91.49724125328942,91.72994610573888,87.66186890614628,88.72198486328125,19240800,0.0,0.0
2020-08-13 00:00:00-04:00,87.91179952124936,89.0839573742494,87.60152205571256,88.23069763183594,13598600,0.0,0.0
