Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-15 00:00:00-04:00,175.44209047106233,181.3731750815915,174.9003022190702,179.58624267578125,32770200,0.0,0.0
2020-06-16 00:00:00-04:00,183.3407021258186,185.89753212160974,181.98150329725257,183.98704528808594,42556700,0.0,0.0
2020-06-17 00:00:00-04:00,185.3747696872733,186.60091457988608,184.10111171633025,184.62388610839844,25687800,0.0,0.0
2020-06-18 00:00:00-04:00,184.39572415045265,186.76245799607426,184.39572415045265,186.6008758544922,23061600,0.0,0.0
2020-06-19 00:00:00-04:00,188.75845341418437,189.42379579688944,184.74737068839298,185.48875427246094,44441100,0.0,0.0
2020-06-22 00:00:00-04:00,186.09711541174806,190.82106925250457,185.5648413739242,190.64048767089844,32818900,0.0,0.0
2020-06-23 00:00:00-04:00,192.0852512006235,193.85316990489886,191.45792193382675,191.91416931152344,30917400,0.0,0.0
2020-06-24 00:00:00-04:00,191.61948849260602,193.18779690970953,186.82899330343227,188.04562377929688,36740600,0.0,0.0
2020-06-25 00:00:00-04:00,188.00762775594458,190.67851232035468,185.79297603620233,190.421875,27803900,0.0,0.0
2020-06-26 00:00:00-04:00,189.8420540312599,189.99413646513128,185.23216946864412,186.61038208007812,54675800,0.0,0.0
2020-06-29 00:00:00-04:00,186.08762003729692,188.7014772152176,183.9680235503295,188.61593627929688,26701600,0.0,0.0
2020-06-30 00:00:00-04:00,188.08363804294686,194.28084454907003,187.9505695474995,193.43490600585938,34310300,0.0,0.0
2020-07-01 00:00:00-04:00,193.083257178087,196.1343478236479,191.78108566908128,194.56602478027344,32061200,0.0,0.0
2020-07-02 00:00:00-04:00,195.49747916723908,197.72164478695544,194.85115060490307,196.04876708984375,29315800,0.0,0.0
2020-07-06 00:00:00-04:00,198.49157881412916,200.67771697922893,197.78820833392348,200.2689971923828,31897600,0.0,0.0
2020-07-07 00:00:00-04:00,200.0313753793955,204.04245953487583,197.69316924341797,197.94029235839844,33600700,0.0,0.0
2020-07-08 00:00:00-04:00,199.67020660849815,202.7022691477667,198.3585207396695,202.29356384277344,33600000,0.0,0.0
2020-07-09 00:00:00-04:00,205.6202337790769,205.66776134855445,201.00083539138876,203.70974731445312,33121700,0.0,0.0
2020-07-10 00:00:00-04:00,203.0443913755945,203.48162471227076,200.6301445697278,203.0919189453125,26177600,0.0,0.0
2020-07-13 00:00:00-04:00,203.86182504239108,205.11648332076217,196.27689159753407,196.8186798095703,38135600,0.0,0.0
2020-07-14 00:00:00-04:00,195.9251971998892,198.5105402500345,192.02816869688823,198.03529357910156,37591800,0.0,0.0
2020-07-15 00:00:00-04:00,199.18540043368412,200.86777786204274,194.87966636549174,197.7406463623047,32179400,0.0,0.0
2020-07-16 00:00:00-04:00,195.23135704153594,195.51650798920733,192.2943356382939,193.8246307373047,29940700,0.0,0.0
2020-07-17 00:00:00-04:00,194.34740174799845,194.88917548630673,191.4198801082913,192.83612060546875,31635300,0.0,0.0
2020-07-20 00:00:00-04:00,194.85117236676646,201.78977799074687,192.95968503330636,201.1244354248047,36884800,0.0,0.0
2020-07-21 00:00:00-04:00,203.0824853617765,203.3486224348049,197.73120124400288,198.41555786132812,37990400,0.0,0.0
2020-07-22 00:00:00-04:00,198.84323696936167,201.7897726158241,198.07333955618,201.26699829101562,49605700,0.0,0.0
2020-07-23 00:00:00-04:00,196.93274275439686,200.47807930746816,192.14224758300097,192.512939453125,67457000,0.0,0.0
2020-07-24 00:00:00-04:00,190.4979268301186,192.81713354998143,187.7319869550339,191.33436584472656,39827000,0.0,0.0
2020-07-27 00:00:00-04:00,191.4959383657706,193.87217226170424,190.91613671502756,193.75811767578125,30160900,0.0,0.0
2020-07-28 00:00:00-04:00,193.52998850951334,194.56602297793356,191.75257024686763,192.01870727539062,23251400,0.0,0.0
2020-07-29 00:00:00-04:00,192.47493508696,194.5184903248029,192.0091880475081,193.95770263671875,19632600,0.0,0.0
2020-07-30 00:00:00-04:00,191.04919294548517,194.3379068274269,189.68999420605252,193.8056182861328,25079600,0.0,0.0
2020-07-31 00:00:00-04:00,194.28083994092853,194.94619690576195,189.15768123265423,194.8606414794922,51044000,0.0,0.0
2020-08-03 00:00:00-04:00,201.0483878405726,206.86540338070947,200.02185312701084,205.81985473632812,78983000,0.0,0.0
2020-08-04 00:00:00-04:00,203.56719761461736,204.1374995340673,199.89829200805272,202.7307586669922,49280100,0.0,0.0
2020-08-05 00:00:00-04:00,204.26109186836734,204.356147040437,201.0959605864855,202.39813232421875,28806400,0.0,0.0
2020-08-06 00:00:00-04:00,201.82774893876717,205.65823587424393,201.07686559428785,205.6392364501953,32656800,0.0,0.0
2020-08-07 00:00:00-04:00,204.21355616358002,205.02146702314252,200.48760848126565,201.96087646484375,27820400,0.0,0.0
2020-08-10 00:00:00-04:00,201.19097873259398,201.39058877024152,196.1343603183058,197.94029235839844,36716500,0.0,0.0
2020-08-11 00:00:00-04:00,196.90421954309804,197.3699520347846,193.08323194975972,193.3113555908203,36446500,0.0,0.0
2020-08-12 00:00:00-04:00,195.1268218072775,199.86979002066158,194.61356165253872,198.83375549316406,28013100,0.0,0.0
2020-08-13 00:00:00-04:00,199.07138196002268,200.88682821734017,197.8452370937874,198.36801147460938,22588900,0.0,0.0
2020-08-14 00:00:00-04:00,198.42503694607137,199.21394836744497,197.23691995666195,198.55810546875,17958900,0.0,0.0
2020-08-17 00:00:00-04:00,199.22339200734118,200.73467280166224,198.5770490523219,199.86972045898438,20184800,0.0,0.0
2020-08-18 00:00:00-04:00,200.10743240945408,201.84683757660483,198.85278829913472,201.01991271972656,21336200,0.0,0.0
2020-08-19 00:00:00-04:00,201.50579719810975,202.08700035706565,199.37153987670285,199.80029296875,27627600,0.51,0.0
2020-08-20 00:00:00-04:00,199.64786015943778,204.8501064694833,199.04761159406166,204.44993591308594,26981500,0.0,0.0
2020-08-21 00:00:00-04:00,203.76390303789307,206.04107316088508,202.80158927107192,202.96356201171875,36249300,0.0,0.0
2020-08-24 00:00:00-04:00,204.6499901784463,205.34553813622844,202.4014026425913,203.6019287109375,25460100,0.0,0.0
2020-08-25 00:00:00-04:00,203.0398003733022,206.38409208408316,203.0398003733022,206.25070190429688,23043700,0.0,0.0
2020-08-26 00:00:00-04:00,207.59413086494803,211.6053732804045,207.09867541897606,210.70974731445312,39600800,0.0,0.0
